User Id,Product Id,Rating(out of 5),Review Paragraph,Scrape Timestamp,Source
621796,10383,5,"Had some issues with shipping, but overall, it's not happy. Would definitely recommend to a friend..",20-01-2025 14:28,AliExpress
329120,17651,1,"I've used it for a few days, and I believe it's a great deal. Customer service was helpful when I had a small issue..",20-01-2025 13:08,Yelp
495119,39855,1,"This is my second purchase from Etsy, and as usual, not happy. Customer service was helpful when I had a small issue..",20-01-2025 14:28,Yelp
339658,12782,5,"The quality is poor, and the battery life works poorly. It does exactly what it claims. No complaints..",20-01-2025 13:48,Etsy
909078,26646,1,"I've used it for over a month, and I believe it's a great deal. Not sure if I would buy this again..",20-01-2025 13:34,Etsy
433551,14227,5,"I got this as a gift, and it's thrilled. If you're considering buying this, I'd say go for it!.",20-01-2025 13:31,Yelp
831428,17986,5,"If you're looking for sound quality, this is impressed. It works fine, but I expected better durability..",20-01-2025 13:33,Yelp
353246,95780,5,"I got this as a gift, and it's frustrated. The color was slightly different from the pictures, but still nice..",20-01-2025 13:09,Etsy
687294,87838,2,"I got this as a gift, and it's impressed. Not sure if I would buy this again..",20-01-2025 13:14,Etsy
529318,44520,1,"I've used it for a couple of weeks, and I believe it's a great deal. It works fine, but I expected better durability..",20-01-2025 14:23,Etsy
530498,28531,1,"I got this as a gift, and it's satisfied. It works fine, but I expected better durability..",20-01-2025 13:02,Yelp
322199,34862,5,"I bought this from Yelp, and I must say I'm satisfied with it. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:44,Yelp
304558,91921,5,"Honestly, for the price, I expected this level of quality, but it turned out to be disappointed. Not sure if I would buy this again..",20-01-2025 13:43,AliExpress
224141,81200,4,"It's disappointed to use, especially because of the functionality. The color was slightly different from the pictures, but still nice..",20-01-2025 14:25,AliExpress
625005,15209,5,"I got this as a gift, and it's impressed. The instructions were a bit unclear, but I figured it out..",20-01-2025 14:29,Etsy
943107,40061,1,"Was a bit skeptical at first, but after using it for several months, I can say it's frustrated. It does exactly what it claims. No complaints..",20-01-2025 14:08,Etsy
434588,15061,1,"If you're looking for functionality, this is satisfied. It does exactly what it claims. No complaints..",20-01-2025 13:34,AliExpress
187298,78685,4,"This is my second purchase from AliExpress, and as usual, frustrated. It works fine, but I expected better durability..",20-01-2025 13:43,Etsy
695752,59932,1,"If you're looking for display, this is frustrated. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:59,Etsy
297863,43336,4,"Honestly, for the price, I expected a premium experience, but it turned out to be not happy. Would definitely recommend to a friend..",20-01-2025 13:56,AliExpress
719551,53955,3,"It's not happy to use, especially because of the functionality. Would definitely recommend to a friend..",20-01-2025 13:57,AliExpress
335994,69407,3,"Had some issues with the build quality, but overall, it's thrilled. I wish it had more features, but it gets the job done..",20-01-2025 13:50,Etsy
694800,65474,5,"Was a bit skeptical at first, but after using it for a few days, I can say it's disappointed. I wish it had more features, but it gets the job done..",20-01-2025 14:22,Yelp
669880,53567,2,"Honestly, for the price, I expected a premium experience, but it turned out to be impressed. The color was slightly different from the pictures, but still nice..",20-01-2025 14:14,Yelp
853986,67782,3,"I got this as a gift, and it's satisfied. I wish it had more features, but it gets the job done..",20-01-2025 13:39,Etsy
795537,13722,1,"Was a bit skeptical at first, but after using it for a few days, I can say it's frustrated. Not sure if I would buy this again..",20-01-2025 13:08,AliExpress
378729,10534,1,"Had some issues with connectivity, but overall, it's frustrated. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:33,Etsy
549658,10067,5,"I've used it for a few days, and I regret buying it. If you're considering buying this, I'd say go for it!.",20-01-2025 13:04,AliExpress
591187,55105,1,"The quality is great, and the display works decently. It does exactly what it claims. No complaints..",20-01-2025 13:44,Yelp
855919,87986,5,"I bought this from Yelp, and I must say I'm frustrated with it. Customer service was helpful when I had a small issue..",20-01-2025 13:30,Etsy
858336,33960,5,"It's satisfied to use, especially because of the durability. Would definitely recommend to a friend..",20-01-2025 13:47,Etsy
824936,71132,4,"This is my first purchase from AliExpress, and as usual, impressed. Not sure if I would buy this again..",20-01-2025 14:02,AliExpress
250489,21140,4,"It's not happy to use, especially because of the sound quality. Shipping took longer than expected, but worth the wait..",20-01-2025 13:48,Etsy
772853,15350,4,"Honestly, for the price, I expected this level of quality, but it turned out to be not happy. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:21,Yelp
988105,29348,3,"It's frustrated to use, especially because of the battery life. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:28,Etsy
173804,62046,5,"Had some issues with connectivity, but overall, it's not happy. Would definitely recommend to a friend..",20-01-2025 13:53,Etsy
479954,10191,5,"It's disappointed to use, especially because of the display. The instructions were a bit unclear, but I figured it out..",20-01-2025 14:21,AliExpress
405444,17743,5,"I got this as a gift, and it's impressed. Would definitely recommend to a friend..",20-01-2025 13:11,Etsy
567930,94823,4,"I've used it for a few days, and I regret buying it. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:26,AliExpress
847952,47914,5,"I've used it for several months, and I regret buying it. Customer service was helpful when I had a small issue..",20-01-2025 13:33,Yelp
650542,58168,1,"It's frustrated to use, especially because of the sound quality. The color was slightly different from the pictures, but still nice..",20-01-2025 13:28,Yelp
112149,29603,4,"I got this as a gift, and it's thrilled. I wish it had more features, but it gets the job done..",20-01-2025 13:10,Etsy
325170,98463,5,"Had some issues with the manual instructions, but overall, it's disappointed. The instructions were a bit unclear, but I figured it out..",Invalid Date,AliExpress
518030,71238,5,"Was a bit skeptical at first, but after using it for over a month, I can say it's not happy. I wish it had more features, but it gets the job done..",20-01-2025 13:47,Etsy
107893,81358,1,"Honestly, for the price, I expected this level of quality, but it turned out to be frustrated. Would definitely recommend to a friend..",20-01-2025 13:47,AliExpress
800062,26398,5,"If you're looking for sound quality, this is thrilled. The instructions were a bit unclear, but I figured it out..",Invalid Date,Etsy
831970,87590,3,"This is my first purchase from Yelp, and as usual, satisfied. Would definitely recommend to a friend..",20-01-2025 13:55,Etsy
695778,45838,4,"It's satisfied to use, especially because of the display. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:11,AliExpress
183398,44858,2,"Honestly, for the price, I expected this level of quality, but it turned out to be satisfied. It works fine, but I expected better durability..",20-01-2025 14:25,Yelp
183407,75971,3,"Honestly, for the price, I expected this level of quality, but it turned out to be not happy. Would definitely recommend to a friend..",20-01-2025 13:17,Yelp
474803,77960,2,"This is my fourth purchase from Yelp, and as usual, disappointed. Would definitely recommend to a friend..",20-01-2025 13:03,AliExpress
809786,11453,5,"Had some issues with the build quality, but overall, it's impressed. Not sure if I would buy this again..",20-01-2025 13:01,AliExpress
619154,20469,2,"If you're looking for design, this is frustrated. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:52,Etsy
728482,47662,5,"If you're looking for design, this is not happy. Customer service was helpful when I had a small issue..",20-01-2025 13:58,Etsy
453047,68939,5,"I've used it for over a month, and I love it. Shipping took longer than expected, but worth the wait..",20-01-2025 13:57,Etsy
669706,80402,3,"I've used it for a couple of weeks, and I believe it's a great deal. The instructions were a bit unclear, but I figured it out..",20-01-2025 14:09,Yelp
382639,90960,5,"I bought this from Etsy, and I must say I'm impressed with it. Shipping took longer than expected, but worth the wait..",20-01-2025 14:09,Etsy
869557,95438,5,"If you're looking for sound quality, this is impressed. Customer service was helpful when I had a small issue..",20-01-2025 13:49,Etsy
718059,20560,5,"I've used it for several months, and I love it. The instructions were a bit unclear, but I figured it out..",20-01-2025 14:29,AliExpress
854790,98980,4,"Was a bit skeptical at first, but after using it for a couple of weeks, I can say it's disappointed. It works fine, but I expected better durability..",20-01-2025 13:36,Etsy
168006,46385,5,"Honestly, for the price, I expected this level of quality, but it turned out to be frustrated. It works fine, but I expected better durability..",20-01-2025 13:39,Etsy
